Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1669834601,1,,Aggregated,1.100000,0.000000,850,860,950,950,1000,1200,1200,1200,1200,1200,1200,26,0,920.0,945.0022591940628,787.6805959967896,1657.182105933316,144.0
1669834602,1,GET,/integral,1.100000,0.000000,860,860,950,1000,1200,1200,1200,1200,1200,1200,1200,27,0,920.0,940.87148851853,787.6805959967896,1657.182105933316,144.0
1669834602,1,,Aggregated,1.100000,0.000000,860,860,950,1000,1200,1200,1200,1200,1200,1200,1200,27,0,920.0,940.87148851853,787.6805959967896,1657.182105933316,144.0
1669834603,1,GET,/integral,1.100000,0.000000,860,930,950,1000,1200,1200,1200,1200,1200,1200,1200,28,0,920.0,940.3567528227411,787.6805959967896,1657.182105933316,144.0
1669834603,1,,Aggregated,1.100000,0.000000,860,930,950,1000,1200,1200,1200,1200,1200,1200,1200,28,0,920.0,940.3567528227411,787.6805959967896,1657.182105933316,144.0
1669834604,1,GET,/integral,1.100000,0.000000,930,950,1000,1100,1200,1200,1200,1200,1200,1200,1200,29,0,920.0,946.8175674836825,787.6805959967896,1657.182105933316,144.0
1669834604,1,,Aggregated,1.100000,0.000000,930,950,1000,1100,1200,1200,1200,1200,1200,1200,1200,29,0,920.0,946.8175674836825,787.6805959967896,1657.182105933316,144.0
1669834605,1,GET,/integral,1.200000,0.000000,930,950,1000,1100,1200,1200,1200,1200,1200,1200,1200,30,0,920.0,945.9751848015003,787.6805959967896,1657.182105933316,144.0
1669834605,1,,Aggregated,1.200000,0.000000,930,950,1000,1100,1200,1200,1200,1200,1200,1200,1200,30,0,920.0,945.9751848015003,787.6805959967896,1657.182105933316,144.0
1669834606,1,GET,/integral,1.100000,0.000000,930,1000,1100,1200,1200,1200,1200,1200,1200,1200,1200,31,0,920.0,955.0896572895468,787.6805959967896,1657.182105933316,144.0
1669834606,1,,Aggregated,1.100000,0.000000,930,1000,1100,1200,1200,1200,1200,1200,1200,1200,1200,31,0,920.0,955.0896572895468,787.6805959967896,1657.182105933316,144.0
1669834607,1,GET,/integral,1.100000,0.000000,930,1000,1100,1200,1200,1200,1200,1200,1200,1200,1200,32,0,920.0,954.0305029695446,787.6805959967896,1657.182105933316,144.0
1669834607,1,,Aggregated,1.100000,0.000000,930,1000,1100,1200,1200,1200,1200,1200,1200,1200,1200,32,0,920.0,954.0305029695446,787.6805959967896,1657.182105933316,144.0
1669834608,1,GET,/integral,1.100000,0.000000,920,930,1000,1100,1200,1200,1200,1200,1200,1200,1200,33,0,920.0,953.0617638180653,787.6805959967896,1657.182105933316,144.0
1669834608,1,,Aggregated,1.100000,0.000000,920,930,1000,1100,1200,1200,1200,1200,1200,1200,1200,33,0,920.0,953.0617638180653,787.6805959967896,1657.182105933316,144.0
1669834609,1,GET,/integral,1.000000,0.000000,920,920,930,1100,1200,1200,1200,1200,1200,1200,1200,34,0,920.0,952.1278288550949,787.6805959967896,1657.182105933316,144.0
1669834609,1,,Aggregated,1.000000,0.000000,920,920,930,1100,1200,1200,1200,1200,1200,1200,1200,34,0,920.0,952.1278288550949,787.6805959967896,1657.182105933316,144.0
1669834610,1,GET,/integral,1.100000,0.000000,920,920,930,1100,1200,1200,1200,1200,1200,1200,1200,35,0,920.0,949.3954756297171,787.6805959967896,1657.182105933316,144.0
1669834610,1,,Aggregated,1.100000,0.000000,920,920,930,1100,1200,1200,1200,1200,1200,1200,1200,35,0,920.0,949.3954756297171,787.6805959967896,1657.182105933316,144.0
1669834611,1,GET,/integral,1.100000,0.000000,930,930,950,1100,1200,1200,1200,1200,1200,1200,1200,37,0,920.0,948.7992891337018,787.6805959967896,1657.182105933316,144.0
1669834611,1,,Aggregated,1.100000,0.000000,930,930,950,1100,1200,1200,1200,1200,1200,1200,1200,37,0,920.0,948.7992891337018,787.6805959967896,1657.182105933316,144.0
1669834612,1,GET,/integral,1.100000,0.000000,920,930,950,1100,1200,1200,1200,1200,1200,1200,1200,38,0,920.0,946.158339131599,787.6805959967896,1657.182105933316,144.0
1669834612,1,,Aggregated,1.100000,0.000000,920,930,950,1100,1200,1200,1200,1200,1200,1200,1200,38,0,920.0,946.158339131599,787.6805959967896,1657.182105933316,144.0
1669834613,1,GET,/integral,1.100000,0.000000,920,920,930,950,1200,1200,1200,1200,1200,1200,1200,39,0,920.0,944.8880769479542,787.6805959967896,1657.182105933316,144.0
